country,n_nodes,within_weight,incoming_weight,outgoing_weight,external_weight,external_share,mean_rl,max_rl,scenario,metric,absorption_gain
AUT,49,18.0077188447167,26.0458355908356,26.614533282971728,16.64493118437393,0.4803364582622293,0.021014097472285113,0.29778171306072354,Energy: Full Russia collapse,damped,0.07514942778515335
FRA,49,20.922517485717943,44.75986084147722,28.04104444538647,30.95587031542781,0.5967006999925341,0.019704289143138792,0.11749487280502788,Energy: Full Russia collapse,damped,0.07813148964414114
EGY,49,12.919070353582446,14.784932256247481,17.367031917826054,6.313823466908641,0.3282825520609787,0.0187780332852866,0.06544630088308913,Energy: Full Russia collapse,damped,0.06249019198658304
HRV,49,17.25820865451051,18.258790869668786,26.746021625390732,10.488395186038495,0.37800644887251783,0.018539428791671753,0.06437847455643732,Energy: Full Russia collapse,damped,0.08253114642051348
ITA,49,21.80215767254645,42.34762746803114,27.228388287051775,25.97170040999002,0.5436383296722662,0.018078688069241625,0.14258629628030914,Energy: Full Russia collapse,damped,0.08305369150972985
GRC,49,18.464014696652548,22.063528556557834,25.158112779503732,10.29361194275647,0.35794372295835636,0.018040494969671195,0.09305544533809097,Energy: Full Russia collapse,damped,0.07135896152109707
TUN,49,12.248694072307835,12.672578344240858,22.553965204898414,10.729155404523603,0.46693470663309067,0.017699634522763446,0.082596601784908,Energy: Full Russia collapse,damped,0.07528061694639164
TUR,49,18.16387807822789,26.811776369351676,24.07948700751698,14.56350722041288,0.44499452331799116,0.017466711288593135,0.11928080416087548,Energy: Full Russia collapse,damped,0.04893690885251485
ESP,49,21.200592638204313,35.0562844293962,27.203045565169127,19.8581447181567,0.48365210419896615,0.016310371573234624,0.159648050236884,Energy: Full Russia collapse,damped,0.0755393440833815
DNK,47,16.856039378128322,23.10479339739837,25.7149366125827,15.107651253724427,0.47265040285020193,0.016188127699676473,0.07670780112348503,Energy: Full Russia collapse,damped,0.07132915848176902
CHE,48,20.16770344091382,27.074105648796845,27.589831142861648,14.328529909830856,0.4153650563568426,0.015389040002956841,0.07276753456687345,Energy: Full Russia collapse,damped,0.07536039071608461
SWE,49,20.13622015622943,28.773859175618025,27.18380583832504,15.685224701484202,0.4378724745410881,0.015200730950977369,0.12337564183943929,Energy: Full Russia collapse,damped,0.07835046750852193
LUX,44,13.868588284655127,16.567207513554486,26.995835604421142,15.82586654866537,0.5329569657869919,0.015090585713909626,0.04672073058366131,Energy: Full Russia collapse,damped,0.07864512832311409
BEL,46,18.177283822739327,27.913753918852198,28.357690443302012,19.91687671667556,0.5228328025779218,0.01411100919088513,0.07189559492558822,Energy: Full Russia collapse,damped,0.07822587952315256
ARE,49,13.744120345020459,21.89281675166057,23.66000792496802,18.06458398658767,0.5679132289785533,0.014092549299973856,0.21712327274797052,Energy: Full Russia collapse,damped,0.043870541177013576
ISL,49,17.664574315400827,17.93882045842644,26.553082189324865,9.162754016949648,0.34154552788249465,0.013969380540112786,0.07180977647640073,Energy: Full Russia collapse,damped,0.07814253422427281
MAR,49,13.468185636559248,14.387033151469751,21.711550638067777,9.162212516419032,0.4048630719832579,0.0138466077822682,0.06987466256848131,Energy: Full Russia collapse,damped,0.06482708025049516
PRT,47,18.747846721572714,24.70726120990147,26.9541240172754,14.165691784031445,0.4303910313872653,0.013707885909483537,0.11785791222233208,Energy: Full Russia collapse,damped,0.06599966404918801
BGD,49,19.26175955883079,19.660105644391138,22.77265943894318,3.9092459656727385,0.16871283214440905,0.013471881527844266,0.04544070512643156,Energy: Full Russia collapse,damped,0.05549702884980919
ROW,49,17.69923184577388,47.450333494165534,23.486921819886987,35.53879162250476,0.6675452863812685,0.012921569861075913,0.04933256828053191,Energy: Full Russia collapse,damped,0.046400711807965365
GBR,48,19.86268295100811,40.83550108221954,25.68121231299607,26.791347493199382,0.5742557982260194,0.012416591980443844,0.02824605102585231,Energy: Full Russia collapse,damped,0.06565657112856321
NOR,49,19.78009988471274,26.55316527247008,26.897453734617507,13.890419237662101,0.4125395033910123,0.012293641368215714,0.051493621987715156,Energy: Full Russia collapse,damped,0.06385122484439738
USA,49,21.817266628522702,70.19217056597887,24.343959230128554,50.90159653906201,0.6999778918677045,0.009721370003862254,0.07912165129775241,Energy: Full Russia collapse,damped,0.0499765908787011
SEN,49,16.079861567702665,16.17074699031589,22.457657804214154,6.468681659124712,0.2868780299486721,0.009660596435318592,0.031134946695027935,Energy: Full Russia collapse,damped,0.050431551611456696
VNM,49,23.985825262998453,29.290934810503998,33.4235905448583,14.742874829365391,0.38067053100685533,0.009494996733873138,0.3092580659956613,Energy: Full Russia collapse,damped,0.027805329641815025
IND,49,20.13036289077761,32.137935340096696,25.01292593085423,16.890135489395703,0.45623738816118636,0.008444600373938157,0.02905318484665624,Energy: Full Russia collapse,damped,0.04785257666884749
CRI,49,15.28757037709845,15.454110746068247,23.144612144398078,8.023582136269425,0.34419499986833635,0.0069509972153347765,0.03371078616624833,Energy: Full Russia collapse,damped,0.048777557142558464
BRA,49,22.77387546509681,29.066650242544267,26.20363240496664,9.722531717317288,0.29918789676474683,0.006682459911227124,0.2111356205596132,Energy: Full Russia collapse,damped,0.029990431621430474
MEX,49,17.085513868617213,20.79413046065904,23.955810452241863,10.578913175666479,0.38240131121213305,0.006540970290891143,0.027642771039555567,Energy: Full Russia collapse,damped,0.044460427669074515
CAN,49,19.03683062770118,23.951558011068865,25.32160816256509,11.199504918231597,0.37039888319859887,0.006503512862684601,0.023833584055378436,Energy: Full Russia collapse,damped,0.0445197926921972
PAK,49,19.367059746094036,19.83935936679919,23.310066361823363,4.415306236434482,0.1856546249300067,0.006125149298385945,0.020369265584111083,Energy: Full Russia collapse,damped,0.03938203111527295
THA,49,19.022098520708717,29.729355160249167,26.757099510063917,18.442257628895646,0.4922614325801086,0.00599088299514989,0.025771335711542546,Energy: Full Russia collapse,damped,0.035098996518258006
JOR,49,14.972092305235257,15.139894962694079,23.36918761549711,8.564897967720675,0.3638909592260726,0.0059717758062161515,0.0200465544172693,Energy: Full Russia collapse,damped,0.04154572178977016
KOR,49,21.739707434105366,36.7479347360662,27.611284735082585,20.879804602938044,0.48991186442468043,0.005942781009568443,0.07191902885256714,Energy: Full Russia collapse,damped,0.03651614214777817
CMR,49,14.097126375560673,14.344181716200683,19.032319423149,5.182248388228338,0.26879753372302106,0.005937443632211857,0.03957149380778759,Energy: Full Russia collapse,damped,0.04225571808705713
PHL,49,16.13562280527843,17.51049561828391,23.617817297854216,8.857067305581268,0.35438631320974684,0.005678368128638086,0.03648270792691616,Energy: Full Russia collapse,damped,0.036731266272989574
CIV,49,19.232200191971817,19.59112473928902,23.28045952757911,4.4071838829245,0.18643395568011767,0.005370907348166187,0.028579276511092214,Energy: Full Russia collapse,damped,0.04700997625165038
SGP,43,13.752424182405314,25.67909280719187,26.152710875446225,24.32695531782747,0.6388485221425091,0.005211147245065414,0.05634236105038019,Energy: Full Russia collapse,damped,0.036020089657907005
JPN,49,21.26020370526529,35.51790819431642,25.032018267568343,18.029519051354185,0.4588863902918887,0.005086009481485312,0.06291855270223476,Energy: Full Russia collapse,damped,0.03691357488267491
MLT,47,13.05454376547936,13.379192239783857,27.53900534285241,14.809110051677546,0.5314848565394862,0.004715001436336552,0.03636766995698203,Energy: Full Russia collapse,damped,0.02109985518446856
HKG,45,22.24962870141944,23.559718728796536,27.635247710283842,6.695709036241496,0.23132253964097552,0.004601272957322847,0.03208991266950053,Energy: Full Russia collapse,damped,0.03380616673283675
ZAF,49,23.746177607118156,27.0269948802819,28.828523926043122,8.36316359208871,0.26045889699833796,0.004569608238620101,0.013418295365784738,Energy: Full Russia collapse,damped,0.04165159909461183
IDN,49,19.420193546675325,24.557328497297338,23.137622827518022,8.854564231464714,0.3131614530862723,0.004443028410692945,0.0310167308759792,Energy: Full Russia collapse,damped,0.03187473944228902
ARG,49,20.258336175859196,21.625875802091084,23.34622019333053,4.45542364370322,0.18028109345695292,0.004045079853116709,0.020148233946422896,Energy: Full Russia collapse,damped,0.037818433912300886
BRN,48,15.124740395054364,15.243385195558362,20.853894662759615,5.847799068209248,0.27883123445553654,0.0037958106442936997,0.05105520593984118,Energy: Full Russia collapse,damped,0.0231388118576952
MYS,49,21.48330722646896,26.36696468553693,29.95232703117747,13.352677263776485,0.3833012747928918,0.0037149419418454725,0.013288365187837891,Energy: Full Russia collapse,damped,0.03046936778540327
LAO,49,12.890246168962522,13.014620313294417,20.949532439400453,8.183660414769829,0.388331436426081,0.0037075135035607204,0.03358872350302791,Energy: Full Russia collapse,damped,0.02920595467077373
TWN,49,19.78802488441978,25.418569220812458,27.499554781043287,13.342074233016184,0.40271760690249236,0.0035220742978838153,0.014800112063899938,Energy: Full Russia collapse,damped,0.03226588433937645
NGA,49,18.33719576010173,21.450213836226595,22.932432868714248,7.708255184737382,0.2959539921601844,0.0034259687770789547,0.01311636854882297,Energy: Full Russia collapse,damped,0.043859102078468104
COD,49,9.592101835416186,10.046153304493155,16.842423166070272,7.704372799731058,0.4454302372158205,0.003273164416431855,0.02650021174392532,Energy: Full Russia collapse,damped,0.0349665958425642
CHL,48,18.131909152859517,19.74107256254124,23.872132495663756,7.349386752485962,0.2884228015634089,0.003260231153377999,0.010325805608194606,Energy: Full Russia collapse,damped,0.03309600698333334
KHM,47,12.188886432214474,12.350996882016162,21.343095228629288,9.316319246216501,0.433212282901366,0.0031438320054220045,0.026833180335880228,Energy: Full Russia collapse,damped,0.025294974318486815
AGO,49,13.546538260441164,15.588949506894066,19.831437178617293,8.327310164629033,0.3806970772955015,0.003139025160203558,0.007624986575611867,Energy: Full Russia collapse,damped,0.026355256907034996
PER,49,19.06684010036836,20.148735370827158,23.85929686546614,5.874352035556576,0.23552811764339218,0.0030669559826255674,0.01303317270389223,Energy: Full Russia collapse,damped,0.03282579761162394
COL,49,20.21266752428177,21.27043900927838,24.703917816529906,5.5490217772447465,0.21539821058690967,0.0027713813116561977,0.007941477058899438,Energy: Full Russia collapse,damped,0.03159941263124138
SAU,48,19.21393104795616,26.36504192822082,23.804579165760224,11.741758998068725,0.3793085852911401,0.0024629597437531505,0.005233131472883025,Energy: Full Russia collapse,damped,0.03137125674556796
CHN,49,26.90788476743107,87.25671059996974,29.194315660033723,62.63525672514132,0.6994980931100895,0.0021612258699034753,0.008566025645845304,Energy: Full Russia collapse,damped,0.024005848829781636
MMR,49,23.251580666192424,23.49011768921292,29.96238033382512,6.94933669065319,0.23010349680911235,0.0020226728605897003,0.014763966244572773,Energy: Full Russia collapse,damped,0.020752689622993946
NZL,49,21.390242464332033,21.990383830311107,26.08314626993799,5.293045171585035,0.19836555539206968,0.0019767943939328495,0.006130208939443096,Energy: Full Russia collapse,damped,0.026431263100278837
STP,49,17.426176421982667,17.42686836719839,25.22905210285717,7.803567626090228,0.30930030884266074,0.0016200164707464893,0.006265130060142635,Energy: Full Russia collapse,damped,0.020248708272718192
AUS,49,23.33824853452205,28.262892478949546,27.23746955322352,8.823864963128962,0.2743558803675455,0.0014165050651001956,0.01294594201506847,Energy: Full Russia collapse,damped,0.02463962019423002
RUS,47,21.52643837550592,53.24193847994604,25.05783368507074,35.24689541400494,0.6208354003780023,0.5939221665828466,0.9721211853136487,Energy: Ukraine war proxy,baseline,
UKR,46,21.466417516664414,24.226309552677968,28.46753880708375,9.761013326432888,0.31257817447350206,0.48686800033249,0.7654209463092339,Energy: Ukraine war proxy,baseline,
BLR,49,13.635748814350798,16.184229520306186,23.8689645428988,12.781696434503388,0.4838354471486138,0.41120716461784385,0.6668478079675284,Energy: Ukraine war proxy,baseline,
CYP,48,14.965832854772508,15.562411435494537,25.77987999122516,11.410625717174682,0.432606435244135,0.18898521716324823,0.3508385355261465,Energy: Ukraine war proxy,baseline,
LTU,49,13.575110626545996,16.659574971288855,23.81434528993507,13.323699008131932,0.4953267147909411,0.17398901851811605,0.6194455265708098,Energy: Ukraine war proxy,baseline,
KAZ,49,17.804322174372658,20.280842575902334,21.243380660139575,5.91557888729659,0.24939306753079227,0.14564430056334013,0.5509066030677031,Energy: Ukraine war proxy,baseline,
EST,48,16.920539640531047,18.53866259095961,28.084568336022876,12.782151645920393,0.43033648104981087,0.14047451527080368,0.48230596613864,Energy: Ukraine war proxy,baseline,
LVA,48,16.775635068719584,18.359954027768474,25.869373975633472,10.678057865962778,0.3889479601657941,0.137079898104557,0.42814324755101374,Energy: Ukraine war proxy,baseline,
POL,49,20.229126509428866,31.55173563051005,28.03001350700891,19.123496118661222,0.48595226547901743,0.11118457004805914,0.49585039712983126,Energy: Ukraine war proxy,baseline,
FIN,48,19.64607779536437,24.701273823780962,27.256581330043993,12.665699563096211,0.39198399464645356,0.09933684750510767,0.29065040750197296,Energy: Ukraine war proxy,baseline,
CZE,49,19.257647866642905,24.352907023103164,28.34155821512242,14.179169504939772,0.4240585862992565,0.09834000959629313,0.4408490241294343,Energy: Ukraine war proxy,baseline,
BGR,49,17.929433442825434,19.640390432709562,28.15571193296303,11.937235480021727,0.3996841934685953,0.09463010236013858,0.30582110750491803,Energy: Ukraine war proxy,baseline,
SVK,49,17.464093829862875,20.51566489501136,27.818868686063364,13.406345921348972,0.43427777606642914,0.0921827318719701,0.20061959695520823,Energy: Ukraine war proxy,baseline,
HUN,49,14.613090903500986,18.660870115156047,26.524165542388356,15.958853850542432,0.5220097700337408,0.08713862489156857,0.21751995875694752,Energy: Ukraine war proxy,baseline,
SVN,48,16.624066399162945,18.41323263055313,27.116806621240976,12.281906453468217,0.42489164838298316,0.0861940997499332,0.2613381301016693,Energy: Ukraine war proxy,baseline,
ROU,49,19.633955251897763,22.53900404207865,25.962470814245105,9.233564352528226,0.3198599837830379,0.07595919716845291,0.1514152450998406,Energy: Ukraine war proxy,baseline,
NLD,47,17.35782004641359,31.54313709149323,27.21156908412792,24.039066082793973,0.5806974468505547,0.07407381137868503,0.4100392308628937,Energy: Ukraine war proxy,baseline,
ISR,47,19.513981394288123,22.083820836864398,25.51412079407854,8.569978842366694,0.3051556393809898,0.07218263596406205,0.572045548534261,Energy: Ukraine war proxy,baseline,
DEU,48,19.870955047770295,68.71962543049086,26.536764567684962,55.51447990263523,0.7364085640569299,0.06940453434260173,0.3612737374762547,Energy: Ukraine war proxy,baseline,
HRV,49,17.25820865451051,18.258790869668786,26.746021625390732,10.488395186038495,0.37800644887251783,0.0672203370868484,0.10410692905591658,Energy: Ukraine war proxy,baseline,
ITA,49,21.80215767254645,42.34762746803114,27.228388287051775,25.97170040999002,0.5436383296722662,0.06678612549687268,0.20893930695445756,Energy: Ukraine war proxy,baseline,
CHE,48,20.16770344091382,27.074105648796845,27.589831142861648,14.328529909830856,0.4153650563568426,0.0665682942795442,0.6143711224657045,Energy: Ukraine war proxy,baseline,
IRL,49,12.451624402658949,19.744571707273032,26.049311531725774,20.890634433680905,0.6265512644545883,0.06522625407711613,0.19807562412273078,Energy: Ukraine war proxy,baseline,
AUT,49,18.0077188447167,26.0458355908356,26.614533282971728,16.64493118437393,0.4803364582622293,0.06508303220320905,0.4157920227764071,Energy: Ukraine war proxy,baseline,
FRA,49,20.922517485717943,44.75986084147722,28.04104444538647,30.95587031542781,0.5967006999925341,0.06349441933211482,0.16685140701055123,Energy: Ukraine war proxy,baseline,
SWE,49,20.13622015622943,28.773859175618025,27.18380583832504,15.685224701484202,0.4378724745410881,0.06112739225476282,0.18385164599300366,Energy: Ukraine war proxy,baseline,
LUX,44,13.868588284655127,16.567207513554486,26.995835604421142,15.82586654866537,0.5329569657869919,0.060099122594090455,0.0942250369062588,Energy: Ukraine war proxy,baseline,
TUN,49,12.248694072307835,12.672578344240858,22.553965204898414,10.729155404523603,0.46693470663309067,0.0600979266156221,0.1357513121264251,Energy: Ukraine war proxy,baseline,
ESP,49,21.200592638204313,35.0562844293962,27.203045565169127,19.8581447181567,0.48365210419896615,0.05999884709863183,0.22875087647465617,Energy: Ukraine war proxy,baseline,
BEL,46,18.177283822739327,27.913753918852198,28.357690443302012,19.91687671667556,0.5228328025779218,0.0597380961930661,0.13131161650730674,Energy: Ukraine war proxy,baseline,
ISL,49,17.664574315400827,17.93882045842644,26.553082189324865,9.162754016949648,0.34154552788249465,0.059647488384871425,0.10724587586010324,Energy: Ukraine war proxy,baseline,
GRC,49,18.464014696652548,22.063528556557834,25.158112779503732,10.29361194275647,0.35794372295835636,0.05851984845135722,0.1496690611478047,Energy: Ukraine war proxy,baseline,
DNK,47,16.856039378128322,23.10479339739837,25.7149366125827,15.107651253724427,0.47265040285020193,0.057785017884877006,0.13136795131468382,Energy: Ukraine war proxy,baseline,
EGY,49,12.919070353582446,14.784932256247481,17.367031917826054,6.313823466908641,0.3282825520609787,0.051990910443385316,0.0979944888273344,Energy: Ukraine war proxy,baseline,
PRT,47,18.747846721572714,24.70726120990147,26.9541240172754,14.165691784031445,0.4303910313872653,0.05110352110828936,0.18005500360422796,Energy: Ukraine war proxy,baseline,
GBR,48,19.86268295100811,40.83550108221954,25.68121231299607,26.791347493199382,0.5742557982260194,0.05086711809904682,0.07430306150328912,Energy: Ukraine war proxy,baseline,
NOR,49,19.78009988471274,26.55316527247008,26.897453734617507,13.890419237662101,0.4125395033910123,0.050379243141025896,0.10420216455876125,Energy: Ukraine war proxy,baseline,
MAR,49,13.468185636559248,14.387033151469751,21.711550638067777,9.162212516419032,0.4048630719832579,0.048896412127734636,0.129077609386986,Energy: Ukraine war proxy,baseline,
TUR,49,18.16387807822789,26.811776369351676,24.07948700751698,14.56350722041288,0.44499452331799116,0.044231013248850336,0.13109960734843543,Energy: Ukraine war proxy,baseline,
BGD,49,19.26175955883079,19.660105644391138,22.77265943894318,3.9092459656727385,0.16871283214440905,0.04408579987235315,0.07858452343638889,Energy: Ukraine war proxy,baseline,
USA,49,21.817266628522702,70.19217056597887,24.343959230128554,50.90159653906201,0.6999778918677045,0.0378937215857368,0.10970843654676835,Energy: Ukraine war proxy,baseline,
SEN,49,16.079861567702665,16.17074699031589,22.457657804214154,6.468681659124712,0.2868780299486721,0.03785388148857544,0.06255997055516441,Energy: Ukraine war proxy,baseline,
ROW,49,17.69923184577388,47.450333494165534,23.486921819886987,35.53879162250476,0.6675452863812685,0.03611389680123654,0.07815019551542975,Energy: Ukraine war proxy,baseline,
ARE,49,13.744120345020459,21.89281675166057,23.66000792496802,18.06458398658767,0.5679132289785533,0.036107332535077565,0.19902137913028406,Energy: Ukraine war proxy,baseline,
CRI,49,15.28757037709845,15.454110746068247,23.144612144398078,8.023582136269425,0.34419499986833635,0.03505817255833664,0.06794215504348596,Energy: Ukraine war proxy,baseline,
IND,49,20.13036289077761,32.137935340096696,25.01292593085423,16.890135489395703,0.45623738816118636,0.034443867192497334,0.05652530645413435,Energy: Ukraine war proxy,baseline,
CAN,49,19.03683062770118,23.951558011068865,25.32160816256509,11.199504918231597,0.37039888319859887,0.03109814432016314,0.05385331887659565,Energy: Ukraine war proxy,baseline,
CIV,49,19.232200191971817,19.59112473928902,23.28045952757911,4.4071838829245,0.18643395568011767,0.03096771734613321,0.06877372980726125,Energy: Ukraine war proxy,baseline,
MEX,49,17.085513868617213,20.79413046065904,23.955810452241863,10.578913175666479,0.38240131121213305,0.029895335696851724,0.06769670668127376,Energy: Ukraine war proxy,baseline,
CMR,49,14.097126375560673,14.344181716200683,19.032319423149,5.182248388228338,0.26879753372302106,0.029075490613200663,0.0831125266473446,Energy: Ukraine war proxy,baseline,
JOR,49,14.972092305235257,15.139894962694079,23.36918761549711,8.564897967720675,0.3638909592260726,0.028967828630578035,0.0572741830875381,Energy: Ukraine war proxy,baseline,
NGA,49,18.33719576010173,21.450213836226595,22.932432868714248,7.708255184737382,0.2959539921601844,0.02770337829760578,0.05822057447634654,Energy: Ukraine war proxy,baseline,
PAK,49,19.367059746094036,19.83935936679919,23.310066361823363,4.415306236434482,0.1856546249300067,0.02716009551352447,0.04464395866238409,Energy: Ukraine war proxy,baseline,
ZAF,49,23.746177607118156,27.0269948802819,28.828523926043122,8.36316359208871,0.26045889699833796,0.026747605819297717,0.042289976295911,Energy: Ukraine war proxy,baseline,
KOR,49,21.739707434105366,36.7479347360662,27.611284735082585,20.879804602938044,0.48991186442468043,0.025033422880527168,0.10277210868676753,Energy: Ukraine war proxy,baseline,
PHL,49,16.13562280527843,17.51049561828391,23.617817297854216,8.857067305581268,0.35438631320974684,0.025026467355571756,0.07109390482068055,Energy: Ukraine war proxy,baseline,
JPN,49,21.26020370526529,35.51790819431642,25.032018267568343,18.029519051354185,0.4588863902918887,0.024429832848783792,0.09876090665147642,Energy: Ukraine war proxy,baseline,
THA,49,19.022098520708717,29.729355160249167,26.757099510063917,18.442257628895646,0.4922614325801086,0.02391186398756941,0.046921571550784344,Energy: Ukraine war proxy,baseline,
SGP,43,13.752424182405314,25.67909280719187,26.152710875446225,24.32695531782747,0.6388485221425091,0.02382783241387386,0.06485941769512522,Energy: Ukraine war proxy,baseline,
ARG,49,20.258336175859196,21.625875802091084,23.34622019333053,4.45542364370322,0.18028109345695292,0.02381829307185065,0.04649364415959994,Energy: Ukraine war proxy,baseline,
COD,49,9.592101835416186,10.046153304493155,16.842423166070272,7.704372799731058,0.4454302372158205,0.02286264415781699,0.13688035485047967,Energy: Ukraine war proxy,baseline,
HKG,45,22.24962870141944,23.559718728796536,27.635247710283842,6.695709036241496,0.23132253964097552,0.02276784322177692,0.08546550844711555,Energy: Ukraine war proxy,baseline,
VNM,49,23.985825262998453,29.290934810503998,33.4235905448583,14.742874829365391,0.38067053100685533,0.020830939223932855,0.275993931419835,Energy: Ukraine war proxy,baseline,
IDN,49,19.420193546675325,24.557328497297338,23.137622827518022,8.854564231464714,0.3131614530862723,0.020383463353347585,0.04699781378927933,Energy: Ukraine war proxy,baseline,
BRA,49,22.77387546509681,29.066650242544267,26.20363240496664,9.722531717317288,0.29918789676474683,0.02030936129730664,0.22471753048620086,Energy: Ukraine war proxy,baseline,
TWN,49,19.78802488441978,25.418569220812458,27.499554781043287,13.342074233016184,0.40271760690249236,0.020172146556205306,0.039333968569185716,Energy: Ukraine war proxy,baseline,
CHL,48,18.131909152859517,19.74107256254124,23.872132495663756,7.349386752485962,0.2884228015634089,0.01973544075704099,0.027656613145895455,Energy: Ukraine war proxy,baseline,
PER,49,19.06684010036836,20.148735370827158,23.85929686546614,5.874352035556576,0.23552811764339218,0.019626854197753174,0.03292929118465094,Energy: Ukraine war proxy,baseline,
COL,49,20.21266752428177,21.27043900927838,24.703917816529906,5.5490217772447465,0.21539821058690967,0.019292759434399717,0.03128816341753741,Energy: Ukraine war proxy,baseline,
MYS,49,21.48330722646896,26.36696468553693,29.95232703117747,13.352677263776485,0.3833012747928918,0.019057793505136703,0.03873396796106025,Energy: Ukraine war proxy,baseline,
SAU,48,19.21393104795616,26.36504192822082,23.804579165760224,11.741758998068725,0.3793085852911401,0.019036753437353737,0.026251708645747825,Energy: Ukraine war proxy,baseline,
LAO,49,12.890246168962522,13.014620313294417,20.949532439400453,8.183660414769829,0.388331436426081,0.018190241661026393,0.06410794354772197,Energy: Ukraine war proxy,baseline,
AGO,49,13.546538260441164,15.588949506894066,19.831437178617293,8.327310164629033,0.3806970772955015,0.01622480638687541,0.022421829135979336,Energy: Ukraine war proxy,baseline,
KHM,47,12.188886432214474,12.350996882016162,21.343095228629288,9.316319246216501,0.433212282901366,0.016217286904556916,0.06105681499363171,Energy: Ukraine war proxy,baseline,
MLT,47,13.05454376547936,13.379192239783857,27.53900534285241,14.809110051677546,0.5314848565394862,0.015256862942133928,0.05166591030999163,Energy: Ukraine war proxy,baseline,
NZL,49,21.390242464332033,21.990383830311107,26.08314626993799,5.293045171585035,0.19836555539206968,0.015121250668261369,0.022031395817934125,Energy: Ukraine war proxy,baseline,
BRN,48,15.124740395054364,15.243385195558362,20.853894662759615,5.847799068209248,0.27883123445553654,0.014782071301827848,0.0658536213381597,Energy: Ukraine war proxy,baseline,
CHN,49,26.90788476743107,87.25671059996974,29.194315660033723,62.63525672514132,0.6994980931100895,0.01372254736065701,0.021171538179644327,Energy: Ukraine war proxy,baseline,
AUS,49,23.33824853452205,28.262892478949546,27.23746955322352,8.823864963128962,0.2743558803675455,0.013347323612619146,0.02635860858355206,Energy: Ukraine war proxy,baseline,
STP,49,17.426176421982667,17.42686836719839,25.22905210285717,7.803567626090228,0.30930030884266074,0.01285738551135153,0.05594340058548637,Energy: Ukraine war proxy,baseline,
MMR,49,23.251580666192424,23.49011768921292,29.96238033382512,6.94933669065319,0.23010349680911235,0.012094089156968447,0.031065810473080102,Energy: Ukraine war proxy,baseline,
RUS,47,21.52643837550592,53.24193847994604,25.05783368507074,35.24689541400494,0.6208354003780023,0.16635381972682853,0.5082304330461284,Energy: Ukraine war proxy,damped,0.4275683468560181
UKR,46,21.466417516664414,24.226309552677968,28.46753880708375,9.761013326432888,0.31257817447350206,0.1350651388511492,0.37274459490290124,Energy: Ukraine war proxy,damped,0.35180286148134077
BLR,49,13.635748814350798,16.184229520306186,23.8689645428988,12.781696434503388,0.4838354471486138,0.08605643462126994,0.24749835580265622,Energy: Ukraine war proxy,damped,0.3251507299965739
LTU,49,13.575110626545996,16.659574971288855,23.81434528993507,13.323699008131932,0.4953267147909411,0.03363316098093362,0.30279377073460534,Energy: Ukraine war proxy,damped,0.14035585753718244
CYP,48,14.965832854772508,15.562411435494537,25.77987999122516,11.410625717174682,0.432606435244135,0.027866576065010962,0.10962722224493417,Energy: Ukraine war proxy,damped,0.16111864109823726
KAZ,49,17.804322174372658,20.280842575902334,21.243380660139575,5.91557888729659,0.24939306753079227,0.025650860727700363,0.1748929037479289,Energy: Ukraine war proxy,damped,0.11999343983563976
LVA,48,16.775635068719584,18.359954027768474,25.869373975633472,10.678057865962778,0.3889479601657941,0.02322512220734278,0.1996580375421905,Energy: Ukraine war proxy,damped,0.11385477589721422
EST,48,16.920539640531047,18.53866259095961,28.084568336022876,12.782151645920393,0.43033648104981087,0.023114643594847023,0.23189829272240112,Energy: Ukraine war proxy,damped,0.11735987167595666
POL,49,20.229126509428866,31.55173563051005,28.03001350700891,19.123496118661222,0.48595226547901743,0.01769174083039745,0.3157877477617081,Energy: Ukraine war proxy,damped,0.0934928292176617
CZE,49,19.257647866642905,24.352907023103164,28.34155821512242,14.179169504939772,0.4240585862992565,0.014195311866948944,0.28160614476233065,Energy: Ukraine war proxy,damped,0.08414469772934419
BGR,49,17.929433442825434,19.640390432709562,28.15571193296303,11.937235480021727,0.3996841934685953,0.014171452613859038,0.13525715148986273,Energy: Ukraine war proxy,damped,0.08045864974627955
CHE,48,20.16770344091382,27.074105648796845,27.589831142861648,14.328529909830856,0.4153650563568426,0.013384401801109324,0.41198827440837166,Energy: Ukraine war proxy,damped,0.05318389247843487
FIN,48,19.64607779536437,24.701273823780962,27.256581330043993,12.665699563096211,0.39198399464645356,0.012650141584510317,0.12293236205552054,Energy: Ukraine war proxy,damped,0.08668670592059735
ISR,47,19.513981394288123,22.083820836864398,25.51412079407854,8.569978842366694,0.3051556393809898,0.01243173649521165,0.2842711288714344,Energy: Ukraine war proxy,damped,0.0597508994688504
HUN,49,14.613090903500986,18.660870115156047,26.524165542388356,15.958853850542432,0.5220097700337408,0.01136243467684771,0.08263428378400475,Energy: Ukraine war proxy,damped,0.07577619021472086
NLD,47,17.35782004641359,31.54313709149323,27.21156908412792,24.039066082793973,0.5806974468505547,0.010606134546151124,0.2026863865126674,Energy: Ukraine war proxy,damped,0.0634676768325339
SVN,48,16.624066399162945,18.41323263055313,27.116806621240976,12.281906453468217,0.42489164838298316,0.010302553894274197,0.10729271685141072,Energy: Ukraine war proxy,damped,0.07589154585565899
SVK,49,17.464093829862875,20.51566489501136,27.818868686063364,13.406345921348972,0.43427777606642914,0.009361835848147603,0.05212290345290512,Energy: Ukraine war proxy,damped,0.08282089602382249
